"municipio","ano","homicidio_doloso","furto","roubo","furto_roubo_veiculos"
"Pedra Bela",2007,1,45,0,2
"Pedra Bela",2008,0,71,3,1
"Pedra Bela",2009,1,46,2,4
"Pedra Bela",2010,0,37,0,2
"Pedra Bela",2011,0,56,4,3
"Pedra Bela",2012,0,51,2,2
"Pedra Bela",2013,0,31,1,2
"Pedra Bela",2014,0,30,4,10
"Pedra Bela",2015,0,31,5,3
"Pedranópolis",2001,0,8,0,0
"Pedranópolis",2002,0,8,0,0
"Pedranópolis",2003,0,6,0,0
"Pedranópolis",2004,1,13,0,0
"Pedranópolis",2005,1,15,1,0
"Pedranópolis",2006,0,19,0,0
"Pedranópolis",2007,0,14,0,1
"Pedranópolis",2008,0,11,0,0
"Pedranópolis",2009,0,17,0,0
"Pedranópolis",2010,0,10,0,1
"Pedranópolis",2011,0,13,0,2
"Pedranópolis",2012,0,15,0,1
"Pedranópolis",2013,0,13,1,0
"Pedranópolis",2014,0,13,0,0
"Pedranópolis",2015,0,12,0,1
"Pedregulho",2001,0,113,4,3
"Pedregulho",2002,2,112,9,2
"Pedregulho",2003,1,140,7,5
"Pedregulho",2004,0,242,13,8
"Pedregulho",2005,1,219,10,1
"Pedregulho",2006,0,186,14,13
"Pedregulho",2007,0,188,10,5
"Pedregulho",2008,2,141,5,1
"Pedregulho",2009,1,153,3,8
"Pedregulho",2010,1,131,3,6
"Pedregulho",2011,1,115,6,11
"Pedregulho",2012,0,153,7,7
"Pedregulho",2013,0,184,11,5
"Pedregulho",2014,2,140,7,12
"Pedregulho",2015,2,189,18,12
"Pedreira",2001,1,400,55,139
"Pedreira",2002,1,379,67,102
"Pedreira",2003,1,459,51,108
"Pedreira",2004,2,452,85,86
"Pedreira",2005,1,378,55,67
"Pedreira",2006,4,398,59,51
"Pedreira",2007,3,422,55,113
"Pedreira",2008,1,380,46,122
"Pedreira",2009,2,305,77,117
"Pedreira",2010,3,410,60,116
"Pedreira",2011,4,362,42,111
"Pedreira",2012,2,273,54,103
"Pedreira",2013,2,250,48,149
"Pedreira",2014,1,316,66,119
"Pedreira",2015,1,315,83,171
"Pedrinhas Paulista",2001,0,17,0,0
"Pedrinhas Paulista",2002,0,26,1,0
"Pedrinhas Paulista",2003,0,30,0,2
"Pedrinhas Paulista",2004,0,22,0,0
"Pedrinhas Paulista",2005,0,28,0,0
"Pedrinhas Paulista",2006,0,28,0,0
"Pedrinhas Paulista",2007,0,9,0,0
"Pedrinhas Paulista",2008,1,3,1,1
"Pedrinhas Paulista",2009,0,2,1,2
"Pedrinhas Paulista",2010,0,8,0,0
"Pedrinhas Paulista",2011,0,10,0,1
"Pedrinhas Paulista",2012,0,13,1,0
"Pedrinhas Paulista",2013,0,23,2,2
"Pedrinhas Paulista",2014,1,17,0,0
"Pedrinhas Paulista",2015,0,7,0,0
"Pedro de Toledo",2001,1,170,13,7
"Pedro de Toledo",2002,3,148,7,3
"Pedro de Toledo",2003,2,178,13,6
"Pedro de Toledo",2004,6,153,9,7
"Pedro de Toledo",2005,4,141,7,9
"Pedro de Toledo",2006,2,196,13,6
"Pedro de Toledo",2007,0,134,14,4
"Pedro de Toledo",2008,0,116,11,5
"Pedro de Toledo",2009,1,103,11,5
"Pedro de Toledo",2010,1,80,1,4
"Pedro de Toledo",2011,1,81,8,1
"Pedro de Toledo",2012,1,95,8,3
"Pedro de Toledo",2013,0,98,10,2
"Pedro de Toledo",2014,1,87,7,2
"Pedro de Toledo",2015,3,80,2,6
"Penápolis",2001,1,1565,84,50
"Penápolis",2002,6,999,66,54
"Penápolis",2003,5,1133,66,39
"Penápolis",2004,1,1199,70,50
"Penápolis",2005,10,1125,94,106
"Penápolis",2006,6,1106,67,54
"Penápolis",2007,4,1322,83,78
"Penápolis",2008,3,1052,138,76
"Penápolis",2009,2,920,141,113
"Penápolis",2010,7,844,148,91
"Penápolis",2011,3,742,93,76
"Penápolis",2012,1,725,88,41
"Penápolis",2013,2,646,95,57
"Penápolis",2014,1,653,104,61
"Penápolis",2015,3,791,143,64
"Pereira Barreto",2001,4,247,22,8
"Pereira Barreto",2002,6,273,24,5
"Pereira Barreto",2003,4,448,26,12
"Pereira Barreto",2004,0,570,22,8
"Pereira Barreto",2005,7,524,31,8
"Pereira Barreto",2006,4,480,46,7
"Pereira Barreto",2007,4,507,29,10
"Pereira Barreto",2008,6,473,34,12
"Pereira Barreto",2009,1,424,30,10
"Pereira Barreto",2010,4,378,38,15
"Pereira Barreto",2011,2,349,20,8
"Pereira Barreto",2012,3,272,26,11
"Pereira Barreto",2013,3,350,16,17
"Pereira Barreto",2014,4,355,36,33
"Pereira Barreto",2015,0,318,40,14
"Pereiras",2001,1,38,6,9
"Pereiras",2002,0,54,5,2
"Pereiras",2003,0,55,3,6
"Pereiras",2004,0,61,7,8
"Pereiras",2005,0,60,16,5
"Pereiras",2006,0,80,9,6
"Pereiras",2007,1,75,3,12
"Pereiras",2008,1,58,7,2
"Pereiras",2009,2,53,6,4
"Pereiras",2010,0,45,4,3
"Pereiras",2011,0,30,6,4
"Pereiras",2012,0,42,7,5
"Pereiras",2013,1,55,8,12
"Pereiras",2014,0,49,8,15
"Pereiras",2015,0,54,6,11
"Peruíbe",2001,26,1377,466,206
"Peruíbe",2002,30,1457,386,106
"Peruíbe",2003,30,1873,425,105
"Peruíbe",2004,19,1672,391,167
"Peruíbe",2005,7,1540,387,132
"Peruíbe",2006,6,1469,339,91
"Peruíbe",2007,12,1649,389,82
"Peruíbe",2008,9,1284,310,120
"Peruíbe",2009,14,1534,544,103
"Peruíbe",2010,16,1248,634,171
"Peruíbe",2011,10,1140,429,164
"Peruíbe",2012,16,1310,408,200
"Peruíbe",2013,17,1429,593,182
"Peruíbe",2014,7,1330,710,323
"Peruíbe",2015,10,1425,512,258
"Piacatu",2001,0,9,0,2
"Piacatu",2002,0,23,0,0
"Piacatu",2003,0,30,2,1
"Piacatu",2004,1,27,4,2
"Piacatu",2005,1,35,1,0
"Piacatu",2006,0,19,1,0
"Piacatu",2007,0,31,2,6
"Piacatu",2008,1,29,1,1
"Piacatu",2009,0,49,6,3
"Piacatu",2010,0,41,6,2
"Piacatu",2011,0,50,4,3
"Piacatu",2012,1,23,2,1
"Piacatu",2013,0,35,3,1
"Piacatu",2014,0,33,1,1
"Piacatu",2015,0,28,1,0
"Piedade",2001,4,433,58,69
"Piedade",2002,9,572,64,83
"Piedade",2003,9,702,77,93
"Piedade",2004,2,685,62,91
"Piedade",2005,7,815,88,83
"Piedade",2006,3,801,88,67
"Piedade",2007,1,697,76,90
"Piedade",2008,8,556,64,79
"Piedade",2009,2,448,57,49
"Piedade",2010,3,485,60,39
"Piedade",2011,3,493,68,40
"Piedade",2012,4,346,53,52
"Piedade",2013,5,406,50,35
"Piedade",2014,2,330,45,35
"Piedade",2015,4,399,57,54
"Pilar do Sul",2001,1,177,18,10
"Pilar do Sul",2002,0,242,24,17
"Pilar do Sul",2003,4,320,31,8
"Pilar do Sul",2004,1,356,24,17
"Pilar do Sul",2005,2,381,45,25
"Pilar do Sul",2006,0,433,36,20
"Pilar do Sul",2007,2,456,32,24
"Pilar do Sul",2008,0,374,39,35
"Pilar do Sul",2009,0,336,46,37
"Pilar do Sul",2010,2,235,50,17
"Pilar do Sul",2011,1,309,39,39
"Pilar do Sul",2012,2,215,43,35
"Pilar do Sul",2013,2,229,28,29
"Pilar do Sul",2014,1,200,33,31
"Pilar do Sul",2015,1,182,51,37
"Pindamonhangaba",2001,17,2122,513,218
"Pindamonhangaba",2002,19,2010,444,251
"Pindamonhangaba",2003,19,2429,692,218
"Pindamonhangaba",2004,11,1952,518,265
"Pindamonhangaba",2005,15,2080,536,260
"Pindamonhangaba",2006,8,2125,433,271
"Pindamonhangaba",2007,9,1768,504,232
"Pindamonhangaba",2008,11,1626,503,179
"Pindamonhangaba",2009,15,1760,638,226
"Pindamonhangaba",2010,18,1625,960,227
"Pindamonhangaba",2011,20,1644,627,389
"Pindamonhangaba",2012,18,1576,789,276
"Pindamonhangaba",2013,24,1298,786,278
"Pindamonhangaba",2014,39,1374,781,293
"Pindamonhangaba",2015,28,1322,673,259
"Pindorama",2001,0,52,5,0
"Pindorama",2002,0,49,2,1
"Pindorama",2003,1,85,7,1
"Pindorama",2004,1,138,6,5
"Pindorama",2005,1,102,10,9
"Pindorama",2006,0,144,11,3
"Pindorama",2007,1,119,4,12
"Pindorama",2008,1,125,8,7
"Pindorama",2009,1,141,19,7
"Pindorama",2010,3,116,3,7
"Pindorama",2011,0,126,9,9
"Pindorama",2012,1,111,10,15
"Pindorama",2013,3,80,13,10
"Pindorama",2014,1,80,15,14
"Pindorama",2015,2,102,7,7
"Pinhalzinho",2001,1,110,5,13
"Pinhalzinho",2002,2,86,4,5
"Pinhalzinho",2003,1,129,5,11
"Pinhalzinho",2004,0,191,4,13
"Pinhalzinho",2005,2,127,2,6
"Pinhalzinho",2006,2,140,13,7
"Pinhalzinho",2007,0,189,5,9
"Pinhalzinho",2008,1,209,12,6
"Pinhalzinho",2009,0,190,17,11
"Pinhalzinho",2010,0,103,7,19
"Pinhalzinho",2011,0,136,10,12
"Pinhalzinho",2012,0,148,15,9
"Pinhalzinho",2013,2,139,15,16
"Pinhalzinho",2014,1,108,6,19
"Pinhalzinho",2015,0,90,10,15
"Piquerobi",2001,1,13,2,0
"Piquerobi",2002,0,14,0,0
"Piquerobi",2003,0,10,1,0
"Piquerobi",2004,0,12,1,0
"Piquerobi",2005,0,20,2,1
"Piquerobi",2006,0,12,0,1
"Piquerobi",2007,0,16,0,0
"Piquerobi",2008,1,12,1,0
"Piquerobi",2009,0,17,0,0
"Piquerobi",2010,0,7,0,0
"Piquerobi",2011,0,16,0,0
"Piquerobi",2012,0,14,0,0
"Piquerobi",2013,0,12,0,0
"Piquerobi",2014,0,14,0,1
"Piquerobi",2015,0,21,0,1
"Piquete",2001,1,87,13,4
"Piquete",2002,1,105,8,2
"Piquete",2003,2,143,6,2
"Piquete",2004,1,111,9,2
"Piquete",2005,1,88,6,2
"Piquete",2006,0,104,9,3
"Piquete",2007,2,120,10,5
"Piquete",2008,2,90,7,4
"Piquete",2009,0,105,12,5
"Piquete",2010,1,97,11,5
"Piquete",2011,0,87,6,6
"Piquete",2012,1,85,11,4
"Piquete",2013,3,84,6,0
"Piquete",2014,2,88,8,6
"Piquete",2015,2,56,17,5
"Piracaia",2001,4,216,18,12
"Piracaia",2002,1,263,20,29
"Piracaia",2003,0,315,27,17
"Piracaia",2004,4,372,23,23
"Piracaia",2005,3,319,19,21
"Piracaia",2006,3,286,18,17
"Piracaia",2007,4,357,20,35
"Piracaia",2008,2,357,33,26
"Piracaia",2009,4,368,67,37
"Piracaia",2010,2,298,54,29
"Piracaia",2011,3,380,53,39
"Piracaia",2012,0,260,47,20
"Piracaia",2013,3,220,38,24
"Piracaia",2014,1,248,56,23
"Piracaia",2015,1,272,28,16
"Piracicaba",2001,41,5186,1166,1058
"Piracicaba",2002,54,5571,1058,1264
"Piracicaba",2003,59,6453,1229,1269
"Piracicaba",2004,51,6287,1584,1748
"Piracicaba",2005,45,6250,1563,1847
"Piracicaba",2006,35,5619,1699,1780
"Piracicaba",2007,35,5573,1413,1761
"Piracicaba",2008,23,4660,1488,1754
"Piracicaba",2009,18,5365,2405,1717
"Piracicaba",2010,39,5176,1911,1614
"Piracicaba",2011,43,5255,1950,1935
"Piracicaba",2012,48,4900,1700,2611
"Piracicaba",2013,51,4639,1659,2102
"Piracicaba",2014,35,4297,1825,2302
"Piracicaba",2015,34,4110,1617,2146
"Piraju",2001,1,122,7,10
"Piraju",2002,4,130,4,7
"Piraju",2003,2,172,10,8
"Piraju",2004,3,143,6,5
"Piraju",2005,2,194,11,4
"Piraju",2006,1,139,10,7
"Piraju",2007,0,120,6,3
"Piraju",2008,0,83,6,13
"Piraju",2009,0,173,10,12
"Piraju",2010,1,262,14,9
"Piraju",2011,2,283,27,23
"Piraju",2012,3,253,27,24
"Piraju",2013,2,175,18,23
"Piraju",2014,3,162,8,18
"Piraju",2015,1,221,15,24
"Pirajuí",2001,0,102,9,5
"Pirajuí",2002,0,158,8,4
"Pirajuí",2003,2,169,6,2
"Pirajuí",2004,3,153,3,2
"Pirajuí",2005,1,183,1,2
"Pirajuí",2006,0,168,3,8
"Pirajuí",2007,1,172,4,4
"Pirajuí",2008,0,141,3,2
"Pirajuí",2009,0,226,5,2
"Pirajuí",2010,0,146,13,2
"Pirajuí",2011,0,165,7,4
"Pirajuí",2012,3,159,12,8
"Pirajuí",2013,1,185,7,3
"Pirajuí",2014,2,114,7,4
"Pirajuí",2015,1,132,8,6
"Pirangi",2001,0,51,2,4
"Pirangi",2002,0,53,4,8
"Pirangi",2003,0,72,1,1
"Pirangi",2004,0,115,5,10
"Pirangi",2005,0,88,2,6
"Pirangi",2006,1,140,7,6
"Pirangi",2007,0,118,7,7
"Pirangi",2008,0,125,7,8
"Pirangi",2009,2,125,9,4
"Pirangi",2010,0,121,10,8
"Pirangi",2011,1,112,6,6
"Pirangi",2012,1,84,2,7
"Pirangi",2013,0,104,1,8
"Pirangi",2014,2,101,11,11
"Pirangi",2015,0,96,10,14
"Pirapora do Bom Jesus",2001,2,133,14,20
"Pirapora do Bom Jesus",2002,3,142,19,12
"Pirapora do Bom Jesus",2003,2,246,32,9
"Pirapora do Bom Jesus",2004,2,208,19,10
"Pirapora do Bom Jesus",2005,3,174,11,7
"Pirapora do Bom Jesus",2006,1,200,16,6
"Pirapora do Bom Jesus",2007,1,197,12,7
"Pirapora do Bom Jesus",2008,6,185,20,6
"Pirapora do Bom Jesus",2009,1,189,21,2
"Pirapora do Bom Jesus",2010,0,151,20,0
"Pirapora do Bom Jesus",2011,2,118,15,7
"Pirapora do Bom Jesus",2012,6,126,21,4
"Pirapora do Bom Jesus",2013,2,110,19,10
"Pirapora do Bom Jesus",2014,4,121,12,10
"Pirapora do Bom Jesus",2015,4,135,22,12
"Pirapozinho",2001,0,330,8,12
"Pirapozinho",2002,3,249,6,17
"Pirapozinho",2003,4,260,9,3
"Pirapozinho",2004,3,210,9,12
"Pirapozinho",2005,2,280,22,3
"Pirapozinho",2006,3,262,16,9
"Pirapozinho",2007,1,222,17,10
"Pirapozinho",2008,1,124,15,12
"Pirapozinho",2009,5,123,12,8
"Pirapozinho",2010,2,134,7,12
"Pirapozinho",2011,3,114,8,12
"Pirapozinho",2012,2,130,7,9
"Pirapozinho",2013,2,111,6,7
"Pirapozinho",2014,1,83,4,8
"Pirapozinho",2015,0,107,5,13
"Pirassununga",2001,7,1197,160,237
"Pirassununga",2002,7,1294,163,202
"Pirassununga",2003,5,1502,186,172
"Pirassununga",2004,10,1560,179,281
"Pirassununga",2005,6,1483,237,276
"Pirassununga",2006,8,1457,201,211
"Pirassununga",2007,8,1491,214,163
"Pirassununga",2008,4,1200,198,171
"Pirassununga",2009,2,1379,303,263
"Pirassununga",2010,4,1096,142,167
"Pirassununga",2011,8,1062,125,172
"Pirassununga",2012,4,1063,108,103
"Pirassununga",2013,6,858,132,116
"Pirassununga",2014,3,773,95,151
"Pirassununga",2015,1,717,106,123
"Piratininga",2001,1,82,5,7
"Piratininga",2002,1,94,2,5
"Piratininga",2003,1,86,2,4
"Piratininga",2004,1,118,4,6
"Piratininga",2005,0,103,7,6
"Piratininga",2006,0,56,5,2
"Piratininga",2007,2,52,1,3
"Piratininga",2008,0,40,2,0
"Piratininga",2009,1,46,5,1
"Piratininga",2010,1,41,13,4
"Piratininga",2011,2,79,4,9
"Piratininga",2012,0,101,12,3
"Piratininga",2013,1,73,7,12
"Piratininga",2014,2,121,9,19
"Piratininga",2015,0,134,8,13
